PetID,cb_1,cb_2,cb_3,cb_4
c0fe34d97,0.38754025,0.3293232,0.19445415,0.08868239
fc7f7797c,0.29761395,0.28763404,0.23088689,0.18386512
0b942f000,0.23351493,0.23881231,0.2495627,0.27811006
d042e55ce,0.23869188,0.24536665,0.25114915,0.26479232
6cb63297c,0.21532711,0.1804301,0.29663414,0.30760866
e4efae0f1,0.24000214,0.23741049,0.24000515,0.28258222
bdffad31f,0.29913694,0.28414539,0.23882926,0.17788845
ce0294cec,0.2451679,0.27722332,0.26614818,0.2114606
ffbc3eaaf,0.23671617,0.234152,0.23880844,0.2903234
b165fe8b1,0.2551737,0.1935636,0.27117613,0.28008658
4a02b467d,0.32003248,0.2528046,0.22023734,0.20692557
1c7619fdc,0.2271473,0.23481467,0.24333379,0.29470423
2da9b0c2c,0.28472778,0.27380413,0.2391718,0.20229627
16e922149,0.231694,0.22191,0.29938182,0.24701416
c1917c88e,0.20410326,0.22682491,0.326397,0.24267481
f3082fa97,0.17899562,0.25062642,0.3309499,0.23942806
132a28bc9,0.31740233,0.2802272,0.22416534,0.17820512
b9dd5cfcf,0.27230102,0.27710655,0.2515597,0.19903271
39ef18e70,0.27269626,0.26207525,0.24546012,0.21976839
7b1c82382,0.26931575,0.24981113,0.24424174,0.23663141
b8fda5b3b,0.09643542,0.1311743,0.24568488,0.52670544
8834ac7da,0.11604716,0.13897873,0.1998835,0.5450906
7caa6d216,0.21562754,0.22802,0.22426955,0.33208293
c552e255a,0.27321422,0.2570474,0.2437568,0.22598156
e748f52b7,0.21476746,0.34221295,0.3292149,0.11380473
c53fb8a18,0.24312168,0.26536185,0.26340553,0.22811094
428877021,0.24523227,0.26627588,0.26091534,0.2275765
c3e1f5f86,0.16603853,0.29713088,0.42593935,0.110891216
9ac089108,0.29435733,0.20410523,0.26355746,0.23797996
a0490612e,0.32051766,0.2745752,0.22772798,0.17717919
660cd67ed,0.2064775,0.21655129,0.24287365,0.33409756
ea02306b2,0.53073317,0.22709846,0.100211,0.14195734
f8213a645,0.27863708,0.25828144,0.23984864,0.22323284
ef4059fae,0.2075862,0.23342581,0.32675645,0.23223154
9e6d5d0df,0.05013242,0.101654194,0.20545156,0.6427618
3f2a40f0a,0.19329822,0.20752959,0.25176352,0.34740865
20e4dbf48,0.13201088,0.1392264,0.28636423,0.4423985
5b72e14bf,0.2327922,0.45823765,0.25145474,0.05751542
9c6fdbcb4,0.2713123,0.23906633,0.24011871,0.24950266
fe481f81c,0.17140695,0.18876436,0.2106485,0.42918018
dc76a1735,0.19100794,0.19507357,0.21793246,0.39598602
fc93d7cc9,0.15919316,0.23959412,0.3937204,0.20749234
27eedd440,0.26164368,0.25909987,0.24784534,0.2314111
802b1f331,0.2540628,0.25097904,0.24999589,0.24496228
21ae91701,0.24653739,0.248762,0.25920385,0.24549673
4a8caef08,0.1477137,0.20353931,0.41936013,0.22938685
bdfe6125d,0.15407743,0.24696033,0.27522048,0.32374176
417c109aa,0.2371235,0.24153396,0.24027397,0.28106856
865619d53,0.15197603,0.18615791,0.22386935,0.43799672
4168bfd52,0.209354,0.2681087,0.32379526,0.19874206
b02fcb74b,0.2501439,0.25912926,0.25362772,0.23709916
5ddfaab43,0.3800225,0.23848045,0.21192649,0.16957055
87fadb3df,0.36714634,0.18787415,0.19025443,0.25472507
3f3e1f288,0.23695134,0.25688228,0.2895378,0.21662857
6ac437438,0.3667256,0.25100067,0.2145904,0.16768335
b8f94e1ff,0.28836405,0.26213586,0.19029833,0.25920174
5c1fa6bd2,0.16498984,0.18242224,0.20562807,0.44695985
bf537cdb3,0.2264142,0.23197715,0.24517164,0.29643703
eb8baed62,0.49609125,0.29685107,0.14930868,0.057749
01231c438,0.23894835,0.24667668,0.260554,0.25382096
5bb802fa1,0.14910258,0.21291414,0.23971295,0.3982703
30f92e1ab,0.20700604,0.21382985,0.23695615,0.34220797
2ab616a68,0.30475783,0.27800018,0.2243089,0.1929331
10554e146,0.25390562,0.2769106,0.26089758,0.2082862
59b6102ba,0.25219557,0.28659937,0.26045975,0.20074534
f7b533990,0.09344625,0.1819235,0.4948657,0.22976457
e31e27ce7,0.25099614,0.21987265,0.24326928,0.2858619
a3a0fa212,0.17351918,0.1890528,0.20747437,0.42995363
5eee1e783,0.1870148,0.33145183,0.3320481,0.14948528
2bf834f39,0.25698233,0.26467365,0.25325337,0.22509065
fe2cc3feb,0.106719255,0.4751151,0.3674115,0.05075416
1499fbe78,0.30107492,0.28200755,0.22814408,0.18877347
c3deb0697,0.29621407,0.26416537,0.23167068,0.20794988
bde802b84,0.1701751,0.186051,0.20742801,0.43634588
bbf3097d0,0.30753598,0.38010815,0.19139683,0.12095905
bed675184,0.30845958,0.2746862,0.23208335,0.18477091
62d911513,0.37649414,0.30110767,0.16722156,0.15517661
c19e8ac4d,0.21786168,0.2618374,0.3030044,0.21729653
19cf5ba9d,0.26254362,0.26271045,0.24216317,0.23258275
d4d84523a,0.5794247,0.22862168,0.13280691,0.059146747
0ba16b529,0.21768774,0.24168275,0.28141728,0.2592122
6d1e4b433,0.30200693,0.18533985,0.18306877,0.32958448
8445b97aa,0.49893844,0.3014193,0.14461705,0.05502519
854edf08f,0.28673607,0.4408383,0.22675398,0.04567163
0f6488260,0.19428459,0.15739654,0.17232402,0.47599486
514319114,0.42692682,0.32327878,0.16037567,0.08941872
6c399cb06,0.37011117,0.22661301,0.23560245,0.16767336
ccd3e236f,0.24653739,0.248762,0.25920385,0.24549673
3afb76273,0.18298614,0.20066775,0.24332131,0.3730248
53a451386,0.281519,0.27254447,0.2587025,0.18723407
a9bc357f0,0.37400255,0.2543265,0.18557177,0.1860992
4347c35e5,0.32753348,0.27414978,0.2137839,0.18453284
bd74f5ce8,0.04686343,0.10563321,0.25261632,0.5948871
52ec30101,0.2844072,0.30227277,0.22511296,0.18820707
e2fbb0332,0.24640694,0.26471165,0.2592464,0.22963503
8d25867cb,0.26532984,0.25641242,0.24695009,0.23130767
9aa0e02ef,0.22974254,0.23206696,0.26999116,0.26819935
10eaafcd9,0.19724311,0.21381387,0.27637586,0.31256717
ed390241b,0.3105353,0.28205165,0.2298425,0.17757054
e69df38b4,0.50822073,0.31044692,0.14270242,0.038629957
bb2cbdb23,0.23621745,0.24389604,0.2651348,0.25475168
6c17339fe,0.24347599,0.23229378,0.24282415,0.28140607
f1b4a123f,0.058616802,0.1258889,0.32426897,0.49122533
81ecf4cda,0.6317849,0.2030284,0.10314532,0.062041346
1c0aa9866,0.2504857,0.26445928,0.25576416,0.22929084
d3ef2ebef,0.2432204,0.18819156,0.28010473,0.28848332
ab4407477,0.22577308,0.22927174,0.2381685,0.30678666
211b0aa56,0.24666505,0.25581163,0.25215012,0.24537319
c1a9d98fb,0.25531125,0.29991361,0.25016558,0.19460955
2ca38a180,0.23835856,0.260266,0.26533362,0.23604181
af4483325,0.5728443,0.22919764,0.12294903,0.075009026
2fe1eb7b8,0.17184272,0.1882158,0.20897934,0.43096215
4c9f111f1,0.024504697,0.063435756,0.0926459,0.81941366
a7554fc9e,0.30683744,0.22343978,0.23042695,0.23929583
ac49bdbdd,0.21919063,0.22897881,0.29833207,0.2534985
168f1c6e9,0.1806445,0.18158934,0.32852146,0.30924472
1945e2783,0.28451595,0.25453195,0.23583513,0.22511697
88a5b8318,0.19605021,0.20118651,0.217089,0.38567427
2148c2ef6,0.24510571,0.31076244,0.26227412,0.18185775
1e0be9e49,0.12714677,0.19614124,0.17508046,0.50163156
a2ee6f2da,0.26377788,0.29274312,0.26020944,0.18326956
afdc5f01d,0.21173713,0.21486911,0.29415312,0.27924064
5548fa6f4,0.2496876,0.24270573,0.23734878,0.2702579
52ffdc6c2,0.055612806,0.10681844,0.22160047,0.6159683
cc607ef5c,0.038851004,0.07950719,0.18224227,0.69939953
55c827f51,0.22788121,0.2784513,0.29099253,0.20267497
f810c2cae,0.31696415,0.2851848,0.21675101,0.18110006
6366b7f4a,0.26038986,0.24926046,0.21175504,0.27859464
a79e1889c,0.2290847,0.22278336,0.2284878,0.31964412
3d13aab91,0.24145515,0.24545811,0.26172403,0.2513627
0bcb2c2b5,0.22308551,0.2675638,0.28893882,0.22041188
1238ed024,0.24247196,0.24060905,0.24792123,0.26899776
49f6a8909,0.22968063,0.23323578,0.24039774,0.29668584
ce18c7a4b,0.24927825,0.26475626,0.25758952,0.22837597
cc4670dac,0.24473266,0.25513816,0.25997767,0.2401515
13264f4f4,0.30772984,0.27832112,0.2310046,0.18294443
dbba10f87,0.24211082,0.24876127,0.25413406,0.25499383
fe056693f,0.13763323,0.15148515,0.2711382,0.43974343
4140b3b5a,0.27440888,0.26215166,0.2441892,0.21925026
5730742ae,0.27819052,0.25698483,0.23950331,0.22532134
b932b3915,0.24268103,0.26576254,0.2714869,0.22006954
4ff447944,0.24160774,0.25683305,0.26541469,0.23614453
d0b9282c8,0.30648106,0.22727828,0.2221922,0.24404848
e297b5ede,0.27388856,0.27298707,0.24793938,0.20518498
1c67c5f4c,0.26368544,0.22851118,0.24593751,0.26186588
d5ee02201,0.26925275,0.26568323,0.24101292,0.22405113
166092e21,0.2841074,0.2528,0.23892361,0.224169
36e02d379,0.2237805,0.21939242,0.22838177,0.32844532
07877aea7,0.23024178,0.26765075,0.27026355,0.23184392
619dcb4e6,0.23953494,0.24220489,0.25686195,0.2613982
edba94b45,0.09908788,0.113940105,0.1794479,0.6075241
0f4291ce6,0.24910255,0.2830955,0.28173372,0.18606822
c32940f0f,0.20462118,0.22072427,0.3159407,0.25871384
b0f2a1939,0.2624346,0.2533504,0.25947842,0.22473657
97a80f8b3,0.20423785,0.26082212,0.33042023,0.20451982
467faacc0,0.27695107,0.25684515,0.2406845,0.22551927
cd1e7ec9d,0.27774465,0.20396353,0.18312831,0.3351635
54224dada,0.024022326,0.048592474,0.12995899,0.7974262
90e582b0c,0.29978132,0.28308052,0.23214014,0.18499802
e5e06c8dd,0.24797182,0.2735451,0.3147702,0.16371289
08fb442fa,0.31605926,0.2724117,0.22335735,0.18817168
b652b7241,0.26651645,0.26310435,0.24644707,0.22393213
4325e9930,0.39953724,0.3770089,0.17626448,0.0471894
7f33563b9,0.22890903,0.21877025,0.2416148,0.31070593
8cc02d983,0.2065452,0.22876321,0.31581098,0.2488806
df6f884c0,0.24934964,0.24911067,0.24865478,0.2528849
07914c759,0.1195928,0.14913154,0.28713334,0.4441423
e2db9e1eb,0.15274732,0.16152138,0.2777009,0.4080304
b9f90bdfe,0.2707082,0.28387934,0.25698116,0.18843128
7559336dc,0.17184272,0.1882158,0.20897934,0.43096215
9550556bf,0.13572203,0.1488826,0.27486917,0.44052622
c36943627,0.23837714,0.24359272,0.259178,0.25885212
6029e0ed0,0.23273592,0.2372001,0.24815623,0.28190774
4bdc7be69,0.2452575,0.25890392,0.26695022,0.22888836
9c76163ca,0.2271473,0.23481467,0.24333379,0.29470423
955e7c5cf,0.023082327,0.045725394,0.09373379,0.8374585
11543e9ce,0.4580757,0.282637,0.15515003,0.10413728
9a591a8d9,0.23703758,0.26749346,0.3276404,0.16782854
f8204bf7c,0.27509904,0.27567616,0.21015942,0.2390654
4df43033d,0.092166066,0.13052747,0.2164376,0.56086886
db745332f,0.17248489,0.15880714,0.24909987,0.41960812
7d3dd49c5,0.054106947,0.09402504,0.12061603,0.73125196
775d4b52e,0.17588462,0.18846811,0.20921953,0.42642775
a8f2a5210,0.24046674,0.2364908,0.23825954,0.28478292
2def0a43e,0.23812193,0.25015146,0.25749266,0.25423396
da34209ec,0.27521005,0.26491356,0.23735628,0.22252011
282678629,0.19176885,0.20396315,0.23681512,0.36745286
04bad9310,0.31152266,0.26695424,0.23857938,0.18294372
34d5748f7,0.2343433,0.24726783,0.26652807,0.2518608
e0dc745da,0.27895188,0.27694446,0.2401245,0.20397918
ee0eff05e,0.32880718,0.26176304,0.22543912,0.18399066
7cbad35f9,0.21752523,0.2957601,0.34695745,0.13975725
ff832cb7e,0.23574002,0.22410901,0.23738325,0.30276772
b52b8d946,0.17083447,0.18789038,0.20869328,0.43258187
072bb91b4,0.12876983,0.15363349,0.25014865,0.46744803
9295d02bd,0.25399235,0.25669062,0.24748413,0.2418329
73066f6ff,0.23584087,0.23238647,0.2367657,0.29500696
5daea1779,0.24220078,0.26439407,0.25845188,0.23495325
29fd25bc8,0.24465384,0.29199764,0.34551457,0.11783396
70aeba909,0.106597625,0.30559477,0.47911122,0.108696364
5e6a7ea61,0.30077103,0.26667055,0.23942314,0.19313528
bb2c896c5,0.13110866,0.121923536,0.21272366,0.5342441
eba013abc,0.26832575,0.27996832,0.2520998,0.19960612
7023f6b45,0.27239534,0.28367326,0.257337,0.18659441
060d1de98,0.14036682,0.13448264,0.20328583,0.5218647
b49012dd4,0.13153589,0.27275866,0.5204354,0.075270064
f4ed1a08e,0.24601659,0.24425134,0.25511903,0.25461304
0e12b9baa,0.19216439,0.20037849,0.22168063,0.3857765
fb9833d4b,0.16019136,0.1465868,0.2064869,0.48673493
a63f6c6a1,0.24429446,0.2505927,0.2559632,0.24914964
7bead49ed,0.24895145,0.25646332,0.25473014,0.2398551
acd81a109,0.24814604,0.29227182,0.25529274,0.2042894
628a224b2,0.21941538,0.21599045,0.24422128,0.32037288
d61dd6a6b,0.26270828,0.2850505,0.26398268,0.18825851
b0ad07cfc,0.24157545,0.26083055,0.2653031,0.23229091
017d966eb,0.2639822,0.27153873,0.20564851,0.25883058
7b84a3913,0.49720016,0.24059732,0.14430772,0.11789479
c763886a6,0.20821676,0.20427634,0.268028,0.3194789
9d4f21d40,0.3985384,0.26789564,0.21193409,0.12163186
f288b4919,0.42107332,0.26162282,0.18471248,0.13259138
81fddeac7,0.27542016,0.23142768,0.23721035,0.2559418
769d800fa,0.30207348,0.27733508,0.23199065,0.1886008
e1c5d6ba9,0.26334345,0.28257623,0.25406253,0.20001778
8f38dbd18,0.22915207,0.29528165,0.30013728,0.175429
7a7f8a828,0.26343155,0.2610843,0.24620338,0.22928078
beea1e1dd,0.19653517,0.22834289,0.32143876,0.25368318
cf357f057,0.15725942,0.12601998,0.20072445,0.51599616
fee0b4da6,0.18373376,0.41865736,0.2945677,0.103041165
809ca8efd,0.19585736,0.20880969,0.2515176,0.34381536
a996f1370,0.346725,0.33776298,0.21027389,0.10523814
9804a7d82,0.28440112,0.25967675,0.23858625,0.2173359
ae58f28bc,0.24734566,0.25944299,0.2547237,0.23848765
c9c023b3e,0.19380806,0.19538753,0.21557815,0.39522624
5f1a700fd,0.15109189,0.14824761,0.21193668,0.4887238
bf9fe33d0,0.026434667,0.062377278,0.10318571,0.80800235
47caf7ad1,0.057405185,0.10506404,0.15725666,0.6802741
d1a11cf42,0.23021276,0.24556334,0.25415862,0.2700653
248c027cb,0.2794894,0.25667953,0.23586093,0.22797012
ac6adc2e4,0.15263519,0.16543137,0.33182773,0.3501057
983879402,0.2013995,0.28284565,0.2755864,0.24016845
cbfaa79cb,0.24517642,0.23367585,0.25164238,0.26950535
7811bdd84,0.24330498,0.29439124,0.2695926,0.19271116
042dfb970,0.3559833,0.2591216,0.2304403,0.1544548
7494b6aa9,0.31065547,0.28643012,0.22025605,0.18265836
ce9d5fb9f,0.49815264,0.3137687,0.11571708,0.07236155
03c49f5aa,0.43593282,0.2638629,0.14730619,0.1528981
423c5b45f,0.22522497,0.2153348,0.23208329,0.32735696
2260ef0a0,0.25077236,0.24737047,0.25352943,0.24832776
05d8b5a9d,0.27888903,0.2938751,0.2406499,0.18658601
7ecd54695,0.1884424,0.15433723,0.19723159,0.4599888
9726ab93e,0.24719535,0.25209787,0.25167525,0.24903154
bd331b74e,0.24439326,0.26211992,0.26168677,0.23180003
5e7db4c54,0.21410996,0.22328655,0.28024158,0.2823619
ab0bb2f5a,0.17505135,0.19031765,0.21065791,0.42397308
a61776aba,0.24001849,0.2638782,0.26841003,0.2276933
1b7d01262,0.23973036,0.22137132,0.23212914,0.30676916
a76fa694e,0.13514076,0.19269565,0.3291828,0.34298077
79a9a7b05,0.20700641,0.23652403,0.32112035,0.23534921
1a1283447,0.24628317,0.23627621,0.25699952,0.2604411
85332d295,0.24723236,0.48210183,0.23060195,0.04006387
b2a23ac85,0.23808621,0.24843031,0.25480014,0.25868332
2ef8bed36,0.22137412,0.22775745,0.28848827,0.26238015
0910c13a3,0.5211818,0.29959774,0.1344525,0.044767927
949fbd095,0.18104653,0.19761029,0.23147716,0.38986602
2d7a45689,0.32372674,0.25172007,0.21838179,0.20617138
9427b3749,0.32844803,0.35455328,0.21276133,0.10423737
ccb7df174,0.24207444,0.24590583,0.24898423,0.2630355
68e6f19f5,0.2775039,0.2793729,0.24566554,0.19745766
e5164d828,0.28005153,0.29475135,0.25036496,0.17483217
a56d6eceb,0.33457848,0.26495636,0.21748818,0.18297698
577c72b39,0.3388065,0.25473428,0.21528558,0.19117363
b1be2a9e8,0.2441255,0.24323061,0.25079632,0.26184756
2e65d72c2,0.2417974,0.2631356,0.26516518,0.2299018
b06c1ad30,0.25076982,0.2468951,0.26647848,0.2358566
5ed271e0d,0.066282295,0.083657585,0.21655686,0.63350326
eb4c66e7a,0.06360713,0.15125534,0.32657906,0.45855847
6648175ff,0.05017024,0.09551401,0.14681526,0.7075005
ab4b4681b,0.28624287,0.24898,0.23432638,0.23045075
bfcbca117,0.33105034,0.30662632,0.18543348,0.17688988
41ee53918,0.5428608,0.2846864,0.12064018,0.051812638
d1a67cee6,0.23433776,0.23914301,0.24839793,0.2781213
3e26edfa8,0.06704943,0.11080376,0.17130682,0.65084
3af14a63c,0.22393748,0.25088117,0.25257367,0.2726077
6198e214e,0.31464416,0.2783,0.21695672,0.19009914
43b6e3f2a,0.24725522,0.2546726,0.251317,0.24675521
bf1762a3a,0.2386861,0.21642274,0.24443012,0.30046102
e1dcf0e9e,0.24962127,0.25051335,0.25016326,0.24970211
2dea0707b,0.22742206,0.23131448,0.23863022,0.30263326
9d0406864,0.5176916,0.30398574,0.12546034,0.052862335
6333963fe,0.17894755,0.19053201,0.20827705,0.4222434
4d101a0c3,0.33156353,0.24921739,0.22192605,0.19729303
d3b017517,0.25861013,0.26520047,0.25074288,0.22544652
504e4ec84,0.23883213,0.23674983,0.24025944,0.2841586
96477b249,0.25269184,0.24402212,0.25214264,0.25114343
b822d0566,0.2041861,0.2769118,0.28155434,0.23734775
0850d4334,0.17661785,0.19209428,0.21249694,0.41879094
b543331f4,0.18594588,0.22177988,0.32001442,0.2722598
c0b1f82b1,0.21132687,0.22245687,0.28037086,0.2858454
e13488562,0.24426757,0.2551683,0.2616705,0.23889366
25079d00a,0.026905697,0.06891765,0.10619299,0.79798365
46b9595d0,0.22391061,0.23110165,0.24356571,0.30142203
13e385580,0.24414697,0.24503456,0.24941891,0.26139954
ae3a99b36,0.3815385,0.21767393,0.22998396,0.17080362
523aeba08,0.6393563,0.24212287,0.08280519,0.03571563
982c6aa5b,0.40559587,0.3513157,0.15071678,0.09237165
133a0db2c,0.12123199,0.1866048,0.16996561,0.5221976
160e267f4,0.3248687,0.27494916,0.21879774,0.18138438
48cd2ebaa,0.09784169,0.3353462,0.508294,0.058518134
26cd1c2ee,0.2223451,0.23440562,0.2564721,0.28677714
2b1582f99,0.22391061,0.23110165,0.24356571,0.30142203
9a0db11a9,0.2756812,0.28158596,0.26245376,0.18027908
48dd9f35f,0.2815018,0.25894737,0.23504597,0.22450486
694cc5569,0.25875437,0.2776497,0.2737,0.18989594
1effd827e,0.25055677,0.24201046,0.26184276,0.24559003
10337747f,0.31791973,0.2796442,0.21861236,0.18382375
370d9c1ba,0.18828036,0.19779916,0.20827077,0.40564972
4a6fea502,0.25926828,0.26490015,0.24944343,0.22638814
42ea4ccd8,0.31111237,0.28272694,0.22280198,0.18335868
796cc971d,0.24601659,0.24425134,0.25511903,0.25461304
ec0fd1a7e,0.3272729,0.2652131,0.22129047,0.18622354
a09008d49,0.040608075,0.077044666,0.17228492,0.7100623
5f9a836f8,0.2102932,0.20456867,0.21038592,0.37475222
c3f2f166d,0.0373143,0.08368922,0.11257563,0.76642084
35b9530a6,0.28409383,0.33371475,0.26221535,0.11997606
3a7d3c17e,0.116871685,0.13981757,0.33233657,0.41097417
9252b5dc8,0.20253265,0.1886421,0.26606414,0.34276113
ff2cf88a0,0.27819502,0.2245789,0.22275086,0.27447522
f4060848e,0.27126265,0.21352923,0.22758952,0.2876186
392caeaed,0.19976616,0.23369417,0.30343002,0.26310965
09f31b13e,0.032731894,0.08641568,0.11106662,0.7697858
51d815775,0.34307644,0.25703126,0.22076191,0.1791304
1eb8a0278,0.26443967,0.26116163,0.24478486,0.22961383
ffd506899,0.26498163,0.26441833,0.24504249,0.22555754
fb999f812,0.3079996,0.28189188,0.22947551,0.18063301
343962804,0.28549007,0.26766706,0.23804674,0.20879614
3c1cc2c24,0.21105672,0.24166723,0.30912277,0.2381533
57f2482cc,0.105780266,0.12936057,0.14724207,0.61761713
a6416e28a,0.24706416,0.26040608,0.25605986,0.23646992
b28de653f,0.06179945,0.10770759,0.1645006,0.6659924
213cf987d,0.30468366,0.27843946,0.25804433,0.15883255
b42873eb7,0.22858186,0.23104043,0.23806883,0.30230886
983160271,0.2156752,0.3492869,0.34219795,0.09283994
846e720dc,0.14555235,0.16152135,0.19729787,0.49562842
412b8d565,0.24276435,0.3720747,0.2290675,0.15609343
28b64c198,0.28030542,0.28072667,0.2408137,0.1981542
2af9db4dc,0.08651612,0.11744058,0.21652591,0.57951736
8d6f10684,0.24187693,0.246225,0.2554978,0.25640026
1683f03de,0.31790787,0.2747676,0.22822468,0.17909986
53549acd2,0.16995363,0.2605137,0.27288464,0.29664803
a809464ca,0.26663995,0.28620595,0.26422438,0.18292971
c69315120,0.24277747,0.26841915,0.312995,0.17580839
a678a4342,0.13903931,0.135273,0.31509152,0.4105962
5c2fdb3cd,0.31789002,0.27593848,0.23311889,0.1730526
9e935b385,0.26584935,0.26892576,0.26245677,0.20276813
55b799287,0.14314343,0.15458287,0.20848632,0.49378738
8e3473e81,0.53724444,0.24957438,0.15672083,0.056460336
61fa73996,0.14516261,0.13548711,0.20595004,0.51340026
43c8e589d,0.260363,0.2769538,0.2575011,0.20518214
dd0d78496,0.1005621,0.12984695,0.3678005,0.40179044
727a1c793,0.044342417,0.0877842,0.13093184,0.7369415
6c9e1c82f,0.1898376,0.19488749,0.22108284,0.39419207
14bbc5876,0.24979126,0.25241005,0.25561064,0.24218804
0a0e8c15b,0.2377394,0.24128537,0.25173894,0.2692363
1a4a2e683,0.25220948,0.22916701,0.23179229,0.28683123
c3eefdcd8,0.21319483,0.21632823,0.29132083,0.27915612
973dddde5,0.29305708,0.3208296,0.24138738,0.14472593
a119ce67e,0.2428501,0.2913378,0.2724311,0.193381
d840b5a02,0.2598143,0.26821455,0.26768315,0.20428799
11757c072,0.28695914,0.2572856,0.2369802,0.21877506
787086e9d,0.2566716,0.23007476,0.23408483,0.2791688
91bcb5a0a,0.5289308,0.324466,0.10408788,0.042515315
e90451ea4,0.27731517,0.25306442,0.2549174,0.21470302
1803e4c27,0.3807917,0.30303198,0.21363367,0.10254266
5e5d1fc6d,0.24312168,0.26536185,0.26340553,0.22811094
672cc8af8,0.44326425,0.28614482,0.19553833,0.075052604
6c324e80a,0.20388587,0.26755223,0.29521364,0.23334824
1a54d4e92,0.24425082,0.2626286,0.25964394,0.23347664
fcc138c39,0.24738805,0.2565639,0.2567526,0.23929544
0c0508818,0.51742876,0.24739446,0.13891569,0.09626112
29778124f,0.20275366,0.20084208,0.21957704,0.3768272
f4c27e753,0.10307984,0.10282828,0.18938483,0.60470706
4464fa621,0.23263843,0.22441393,0.2316437,0.31130394
4a1274da0,0.27188385,0.2791119,0.26077822,0.18822603
3d1d0f102,0.26343155,0.2610843,0.24620338,0.22928078
fe22cc3da,0.17184272,0.1882158,0.20897934,0.43096215
e8c9545c7,0.22552665,0.23314068,0.24401696,0.29731572
1c8a8385e,0.22009814,0.23064286,0.29477254,0.25448647
eb3b2ad1f,0.14876844,0.17829627,0.3267535,0.34618178
0cc3e27b5,0.1860141,0.23458202,0.2300682,0.34933567
a16f85c6f,0.24332318,0.2927717,0.2680669,0.19583821
6460390c0,0.15886386,0.24180679,0.32087156,0.27845782
b78b30c18,0.31475657,0.2633012,0.23728655,0.18465568
8a6f0c997,0.30359912,0.41119578,0.23263182,0.052573282
e995db95f,0.22465442,0.2490364,0.3009262,0.22538298
e4afff6dd,0.31276685,0.25152263,0.23020099,0.20550951
82c90e313,0.35485035,0.2568541,0.2844062,0.10388936
964b2fec4,0.102834485,0.16923854,0.32237342,0.40555355
fd717a456,0.22253025,0.22203803,0.24531028,0.31012145
