PetID,AdoptionSpeed,fold
ad6cfec5c,1,3
1d6149d17,4,1
b985b4ff9,2,4
62bf4037c,1,0
4748cdef4,4,4
d3dd7e6a7,4,1
7ed037049,3,1
04391c798,4,1
80255c391,4,1
32148e0fc,1,4
fe3d0c6e4,4,2
42b8f0aa7,1,3
24787403d,3,2
455d243eb,3,2
b7142b615,3,0
66ad04874,4,3
88a264f0d,2,2
9e5011264,4,4
351d29156,1,4
ebbf04d10,3,1
1104fe6bb,4,3
0b819602d,4,1
f57efd0b9,1,3
a43540943,1,3
505ef85e6,1,4
2b34c70e7,1,3
5b9bed882,3,4
5f0bfe5a9,3,0
0deeed2d9,3,3
109d21b69,2,4
7d0aedfb3,2,0
b022c1924,1,2
a08030c6f,4,1
96607bca0,2,2
1d1451061,2,4
469894776,2,0
85f3279a4,3,3
50cbc6c8f,1,0
6219a1e79,3,1
d48e16ef4,4,2
9ff4a6c4f,2,0
bdf4a9ed9,2,4
bd7f4fcee,4,2
4c6fe4100,4,3
6f18704f7,2,1
11a30eacf,4,0
1e6c42df6,3,4
1565d09ad,2,4
95a89f5f2,2,3
12a280806,4,2
10fbc9548,1,2
4298e4c15,1,4
f2aac285e,1,2
56845ff26,4,3
4ae940ec2,2,0
2acc0a068,1,4
937d74077,2,0
20d4ea30e,3,2
6632022cd,2,2
6b0da38ae,1,4
98e1a3f01,1,1
c91873618,2,2
a993cd91a,2,3
979d48d7b,1,3
0b3763054,3,0
6786609aa,1,2
120ae4dd3,3,4
5096467b6,4,2
fd740c8dc,1,2
b3f83cef6,1,4
120805f93,3,0
81d6d070c,1,0
fd2f64ea7,4,3
53b89efb9,1,4
5a181c011,2,1
3e82e76cb,3,0
ef06f5641,2,4
3bc0357ce,3,0
099115d38,2,4
79b439763,2,1
1d13441b9,3,0
fee5e43b2,3,4
8e0d93659,4,3
5f79b840f,2,4
f8b975c1f,2,1
871a00e21,1,0
59a3ee7ff,1,4
476d40031,3,4
9d76ed82f,2,4
beb93c6ab,4,2
de41ebc79,2,3
dbe634a4c,2,3
b446053b6,1,4
c220b4764,1,1
0d3081480,1,0
9dfee7db3,2,3
1380b76cf,2,4
84b297843,4,4
6bed4e9d5,3,2
7cf995ca4,1,0
eb7f34ac5,2,3
bd54c995a,1,0
f03a41229,2,4
e8f6ede8c,2,2
4d767b639,2,0
ef0b07c6b,3,3
365aaebc8,2,2
dcd0002db,2,3
1d8dd930a,1,0
52c49d6b6,1,3
80034deb8,3,0
48c9474d9,2,2
6b29b45d9,2,4
33f28ad35,4,1
2f0805ceb,3,0
fb9783859,4,1
e348d720a,3,0
1d373c973,4,0
b9e27a268,3,4
6c55e596d,1,2
e0bf99ea2,2,2
184a51562,1,2
a16c6d55d,1,0
3de1de812,3,0
aa0d42c80,1,1
258026ebe,3,1
3a1f2a306,2,2
e86d8e932,4,2
72b0f5c4d,2,0
43ddb2eb4,2,4
2dd6e4186,2,1
66f6cd1cb,4,1
20559d623,3,2
f845bd0c0,2,3
6ea2ddaf2,1,0
e6645c764,2,3
543130f60,4,1
c382bae22,3,0
79786edcd,4,0
aecff5a85,3,1
cd89328a8,3,1
d9f512b8b,3,1
6e06e37bc,3,2
d9fca8be8,3,3
22992ecd0,1,3
539177546,1,4
996b92780,2,4
dfdbfce71,2,0
e5ffc0a9d,3,2
f99a5e817,4,3
3ee05e0d5,3,2
2352b7f0e,4,3
02401db5e,1,2
b0c2a069c,3,3
3c43b7541,4,4
c239d1834,3,0
2d19917cb,2,4
06afa3c64,3,0
f86f15c15,4,0
d4b2dcfb6,4,3
d560b8003,1,0
ce971a506,3,2
a21b2a42c,1,0
c39793853,3,1
f77a6e11c,2,4
6cb5e1b06,1,0
81ffabdc8,2,1
8d92ada81,1,0
1c4d6faac,4,4
f52510492,3,1
96ad2141c,2,4
c4ea89ddb,1,3
897fde926,2,3
e7fae9937,3,1
5f3a4dab0,3,4
d4c6c89ab,3,4
2619f003d,1,1
46fdbf640,3,3
6d22192b4,4,2
27ce98a2e,4,2
0fa63169f,4,0
4dcee3363,1,2
48615e613,1,4
725ee6572,3,3
137916924,4,2
d6b0d8aa9,4,4
18734d13e,1,0
a31b05e99,2,0
8ff8aefca,1,2
faf13c5cd,3,3
a2cf852c0,1,3
7fb135352,2,0
e507f855b,4,2
a972114e1,4,0
df09bd082,3,4
29e6c171d,2,1
388cd5b9c,1,2
4edc9ecc5,1,1
059d8d91f,4,3
47cda4c03,3,1
7d7eef3d3,2,4
b05a3ca1d,1,1
2e1fcc8c4,1,4
58a10d0cd,4,1
fe83618e5,1,2
18427ab22,3,3
98231df17,4,3
bbdcd94a9,4,3
208beeb80,2,0
a143b5edf,1,3
48cb3c66a,1,4
fb6c5726f,4,1
c863daf49,3,1
e60bbc064,2,4
bd0a144b0,1,4
3c7dd9982,1,0
748943e29,2,3
7b3332622,2,4
662564431,1,1
3afe6f1fc,2,0
cd4b05b8c,4,4
c14530f38,1,2
99d5d4d41,3,0
0f24b6cd6,1,0
fe3a83fe5,1,1
9981290b2,4,2
82aa52460,3,1
add617e3c,1,3
86e49d18d,4,0
75310196e,4,3
a0c1384d1,3,3
3acfe9fcd,4,2
7395e5c70,3,2
4427541c0,1,0
2185647c2,4,4
1a2f33fec,2,2
16504b328,3,0
3004c3401,4,2
d1d9012db,1,2
35d860fe5,3,3
ef8782012,1,0
9817c3ef1,3,4
2b6fe231b,3,4
6be0a8fcd,3,1
da3702af2,2,4
c994bc1b2,2,2
ef5b463d4,4,1
f53c216e2,2,1
9278f7216,2,0
206dbf18e,1,1
2cf4994e7,4,3
c7b468b32,4,0
0bd394ec8,4,4
7db48c47a,4,3
75a803430,4,0
76de48e98,1,2
d5b9e0322,1,4
6f07e7abf,1,2
1dd6be0bc,3,2
8daa38a67,2,3
a362ad62e,2,2
1c6e35149,2,4
5382ef1e5,3,3
17d90c2d9,4,0
3fc2f9495,2,2
38733d0a1,1,2
c64c9e2d4,4,4
acc81bdf5,2,4
d37c4c951,2,1
c51c9e136,3,0
991519fdb,3,0
9c803d826,1,2
edef78673,2,0
c9364a529,4,3
89c28aad0,3,2
e13c47053,2,4
1c74d62ed,4,3
70b3d1f9c,2,0
99558286a,3,4
35225eb67,4,4
047c20d1a,3,4
4e8daf8fd,2,3
eac15ca35,3,4
3595648ea,1,2
92ee6241d,3,4
266aee5b3,2,4
d3a6a081b,3,2
b03983a09,2,0
cbf6b6e42,1,3
186779691,2,1
acca0b2ed,1,1
319e533b6,4,2
0a5be413e,3,4
34fd2f89a,3,2
a21f183ed,2,1
80599c4f4,3,1
ce0fbe463,3,4
6c14f7807,3,3
f2f8980cd,4,0
a345b4406,2,4
0b807a7dd,3,0
f1da458ce,3,0
99c7658be,1,2
269d8414a,3,2
6984b9727,3,1
57aa560b5,4,1
748207a86,3,2
f5f1ea56c,1,1
67a68df4a,4,2
ab8386c6d,4,2
19caeb6b5,3,3
db1f9bca1,4,2
81eb7857d,4,2
b690774cb,3,3
f0d5ff33a,3,1
62c16fa1a,1,1
5328a3ad8,2,4
9d8e58a2e,3,1
495528ba4,2,1
abe27623b,3,2
e6ae12115,1,1
9684a1603,4,4
96cbe1e48,3,0
1c7a27088,3,3
444d1c6d6,3,2
18da94e9d,3,1
43b5d3f4d,2,2
ca121ab91,3,4
57b35b749,2,1
c5d0fdfac,3,3
c81372ddd,4,3
efbd4c1e6,3,2
7af09e92f,4,0
f45beac10,4,0
b0d54f76e,1,4
c9a4f831b,1,0
78c894840,4,4
86d42fe3f,2,4
e3e339d6f,2,3
2204729ca,1,1
48b418070,3,3
b79df3351,1,0
020fbbc9d,4,4
30eb0f9e6,3,3
339a623c4,4,2
8240f1522,3,4
5eacd0a22,2,0
9fe3f6afa,3,0
de01d00eb,1,4
d3c880313,2,4
18ef93321,3,1
5ab429fcb,2,1
2d70f6a57,3,3
941eb9304,3,2
1a9733afb,2,2
6ba094bf4,3,3
a8b358af2,1,3
3c79a5547,2,4
e315452b5,4,4
5ebc60bb5,2,1
083787e4a,2,3
ee57c8d53,3,0
c120a6f75,4,1
3181e5424,4,0
e42a8863f,1,3
5edf4d9bb,3,0
1a2c23d4c,1,3
c4a2fd15a,3,0
ff22356ef,3,2
f0bb05fc7,4,1
3b4f31dc0,2,1
cba2fb07e,4,2
ea087d248,4,2
1633b105b,2,3
9e399c659,1,4
ca21c4266,1,3
ec496eb44,2,0
4e3e1ac61,4,1
459729cda,3,0
df12e4d3b,1,3
a5c5278b8,2,3
9024c21fc,4,2
fa3b3b348,4,2
9bfb6a77f,2,3
310b5199f,4,4
9c714104f,3,4
ebff4722c,2,1
238c76ea1,3,2
e0e2880ae,3,0
f77a10b5f,2,0
edb8ace3a,1,3
7fa3ab674,1,2
4f1a882b3,2,2
e013ab581,4,4
7fea70079,2,2
0e6c32c9f,1,2
1ef7f27ab,3,3
cbc7dc778,1,1
a9f2b6e32,3,4
e9e263ee2,4,4
9a38d4275,1,3
942b2ba7d,4,1
f8530e295,2,0
3712c63fd,2,2
1b08020b7,4,0
da2cdb505,2,0
47a5a9516,4,2
148f526cb,3,4
46e25aa2b,1,3
7baa8082a,3,0
53f3e56a3,2,0
c69bdf768,1,0
d8697f0fd,3,3
4c04c9cba,2,4
ab519bf92,4,0
bf12ff750,3,1
76c194060,2,1
30e66b835,4,2
170fa3d49,3,3
8b6f2ff52,3,1
0f6c2d090,3,3
0d20efa95,3,3
2d8ec2cff,2,0
2a73c2356,4,1
7e2ce5b3e,2,3
40c204453,1,2
d2f04a19a,4,0
fc19f9c36,3,1
6ef7f0012,2,0
f90722a00,4,2
82d9cd76e,3,1
267162afd,1,1
79e5de9a7,1,3
9ca6debf5,2,4
fe4bb01a6,3,0
8bdffc917,1,0
c712cfd20,1,3
7c787403c,2,2
833c51fd2,4,3
a5b4b663d,4,1
eea7548f0,1,1
e2204552c,4,2
c38afccab,2,0
03f130f5f,2,4
05935bf08,4,3
1aaa74b35,2,4
63f2be2e0,2,4
9223ae4c4,2,3
269a6756f,2,4
1b6c5e07e,4,4
3fccff52b,2,1
352522dbd,2,4
0a266921d,1,3
226e8fe7c,4,4
f29afd123,2,2
b477ad589,3,1
de2d4f372,1,1
6d8793638,1,0
0935ab38b,4,4
c8b79357a,2,0
0ce98d199,3,0
2083834e2,4,4
9c583aec6,1,3
105456da4,4,2
784e466b1,1,2
1b945f406,4,1
621b83ac7,3,1
e4424b719,3,0
f500d6361,1,0
32918fcdf,4,4
01e5e057b,3,4
b8088575c,4,4
147bd18e0,3,1
784ec5ba3,2,1
467614705,2,0
c272d9284,3,3
861d65847,1,4
8cf93cab0,4,3
06df96299,2,0
664d0bed8,3,2
133cc5f19,3,2
e16fc7feb,4,0
f160ae385,3,0
70fb603fd,2,1
ed97d1485,4,4
09ca98f7b,3,4
8bb1c8a6f,2,4
80ae0a34f,2,2
5b4745340,4,3
628439a3a,2,4
46dea66ea,1,1
4103336dd,2,3
6ec9364a7,1,3
f9b0d3370,2,3
183eb3fe5,3,2
ace3a3299,3,4
5dd3f3eb0,1,0
ace8a42bd,3,3
daabe5f9d,3,4
99ba1c605,4,3
59e6d1d66,1,0
c66def50c,1,0
c5422c04b,3,1
91d6a2898,1,0
d20ea312e,3,2
f391fc44e,2,4
c0bc43dd6,4,3
e6dff6d40,4,0
167233db2,3,0
a94208b35,4,0
6e3631a29,1,0
8a811328d,4,2
cf68421ff,4,1
304f1260c,1,3
ab87287a4,4,4
c12883eaa,3,2
d8727d356,3,2
dcb42ee1e,2,3
8361219e7,2,4
b99d5d532,4,2
5fe2e44a2,4,2
5962cfdd9,2,1
bed5b657b,3,2
6257ac9e4,3,4
1bbb46822,3,3
0c5fe8151,4,3
18f45d2ad,3,4
5b7fd5349,3,0
685b2cbe4,3,1
325a6a746,4,2
2f595e715,2,4
6e643eba1,4,1
6bf6880bd,3,2
ccccfeabe,2,3
d6ad64584,1,0
73a25206b,1,2
3433731c5,1,2
283d0763f,1,1
642a88a93,3,3
fe38b7b23,1,2
50ef65df7,2,3
6c7251bc8,2,4
abe8790ba,2,3
bea39d7ec,3,0
fc537bc7f,1,4
64a3f89ee,1,1
ed8e10562,3,4
9a96189d5,3,2
89c2d660c,1,1
d3c79cf76,3,3
ab09748d1,2,1
cdd50f583,3,1
7133307db,2,4
681be6214,1,1
c1278fe60,2,3
8421c66e6,3,1
78f87a45d,4,0
db4a0242a,3,2
3ce643dc5,2,4
9da5c9d23,2,0
0b3f851f0,3,4
22cf2902d,3,1
22e9d72ce,3,0
8fc9d6c1a,2,1
191043d9c,4,1
b95928aef,3,2
f729f19c5,4,2
2483a71c4,3,1
37438ea50,3,2
fe9e5aa06,1,2
3c3b9b731,4,4
585a705fc,1,0
b4d341b10,2,4
180f1ef16,3,1
85fd5df90,4,4
42103b22e,4,3
7b49d0924,4,0
cef75bfab,3,4
c04cf0018,2,4
36cc00cf3,3,0
ccd14639f,3,2
4b949e5c7,3,2
5fd83540b,3,1
c68815d52,3,2
25bdd7d90,3,0
46f6472bb,2,1
a2e82a58a,3,2
944db63df,3,2
deb0ad8cd,4,3
6381b1706,4,3
100aed9a3,3,0
56b63bfb3,3,1
cf2ae9919,1,0
b906d9b78,2,3
df8425410,2,3
0fa6ba30b,1,1
4cdb41608,2,2
f24991ef7,4,2
54ec12bf6,3,2
a73b9eafd,4,1
e65daf4dd,4,4
f5fc7d4a5,4,3
b1307cb03,2,1
bfdde77ff,2,1
0d7247d3e,1,4
31dbaafaa,3,2
a99968c35,1,3
029469d58,2,3
cae5c7ef1,2,3
12e747332,3,1
965adb809,2,3
22a7a8a13,1,1
fa0295935,1,4
02387e247,4,4
7b8d76961,4,0
ebd128d90,4,1
da7bed1f8,3,0
2630db5dc,1,1
70ffcfbcb,4,4
a8249d599,2,3
3c273e42f,1,2
baefc2985,3,2
b58cef42d,2,4
4ef15a1c6,2,3
3b4b4cb9c,3,1
102ed9019,2,4
926070c80,4,2
dba9050f5,4,3
ed5c2d9dd,2,3
5b07e0e6a,2,4
7509ed502,4,0
a686164c9,3,4
734459ad1,3,3
878214747,1,2
4ec3a7275,2,3
38436063c,2,4
06db81e31,2,4
a9575b655,3,2
fafa7ddb0,4,3
0858e3a6e,3,2
37e2f042b,1,0
faa62a75b,4,2
e73146163,2,4
ed5b8276f,1,1
5f5bd40ca,1,1
0a20eaed8,2,2
53bb1d133,3,2
e4f117930,2,1
89f229ee8,2,2
e6335223e,3,4
9f0635623,3,1
92a173c59,3,4
4ce0b81f5,1,0
c7a324d3d,3,2
7cc9b21fd,3,3
db61b1f31,1,0
7abe9a0a1,3,3
4cb8fe436,1,3
2618aa6a2,2,1
76aa06fb0,1,1
d15a5363e,3,3
2cd806c03,3,2
e2101b7d1,3,3
dd579722a,4,0
fddd6ef11,1,0
804d08f42,4,3
26a1a063b,2,1
9351d5173,1,3
b82ec4b47,3,0
8368a0a44,3,0
965054b9e,2,1
c66946e39,2,3
e9e06e3f6,2,3
c8519aacb,1,0
8b1b5fcfc,2,3
c2eec623c,4,4
ca3312b77,4,1
7a785a607,4,3
eb22ed27d,3,3
79f8b048f,2,1
39e9ecb70,1,0
0822db812,4,3
74d7a26bc,3,1
5009ff19c,1,0
f53e55959,3,2
a9be5c4ab,1,3
718a5d950,1,2
6da06ed36,4,0
d21ed8b84,3,2
83d94a6e6,2,2
05312ba72,4,2
e3dbfe4c0,3,3
1eeb4ea81,2,1
3cc84c2f8,1,0
148686ce8,4,2
31b3d9b10,4,0
6c7db281b,4,0
e723eee29,3,1
d7f938acd,1,3
c54b26d73,3,0
e77f9e778,3,2
b6661be84,1,2
77c076881,2,3
9e2039291,1,3
67994352b,3,1
e6c917eb2,4,4
53895ad35,1,0
0f122f712,1,4
45ea16ef8,3,0
6917782f7,3,4
f44a6cdaf,1,4
cc60d07c7,2,2
517a669f2,2,4
67ef0c9a6,4,2
99a994cb1,3,2
c996b2baf,1,0
a42c62fc0,2,4
e10252ca3,4,2
bf6ef8c07,3,0
d1fa13f8d,2,1
729f4d5fa,1,4
38e87cee8,4,1
e6292a7b6,3,1
57dcbe4c9,4,4
afc933f32,2,0
21a7f4896,4,0
ab10e0e8c,2,2
8e1111452,2,1
7d7e57f81,3,3
9a5da8156,3,1
db957842b,1,3
49a867af7,1,2
22e1f3438,2,3
0594ed847,3,0
9c68827b5,4,4
33a9dff78,2,2
a40a230be,2,2
3f834da3b,1,0
158b502d3,3,4
98565468b,2,4
e0f3c756a,4,0
5a289a426,2,4
235572f38,1,0
11b3fd45f,2,2
cbaabed93,2,4
34221a4f8,1,1
eb81b0503,3,3
fbed8fc1a,2,2
d538c491f,4,1
508f87cfc,3,2
e4460cb03,1,4
ee93b2d47,3,4
f3b52a69c,2,0
f7675eb96,1,4
5f235ec16,1,3
cbd6b3064,1,2
c5072890c,4,4
97db95d21,4,3
8cba08869,3,4
699ee7fa6,3,1
059baa037,4,0
786486296,4,4
68b8dab3b,1,3
6b5f208fc,1,4
8b8229f52,1,2
19db3e21f,4,3
e47aeed72,1,4
af514b027,1,4
d83dd7fc2,3,0
ea7fc7f4f,4,0
685010499,3,4
bc7eb8b16,2,1
d26ebd584,3,4
9f194db92,3,3
2a556d826,3,2
88cc9be30,2,2
cdcd32165,2,2
00f63c6fc,4,4
ab503c64a,4,2
f454ac205,3,0
c874c7c7c,1,2
611970ebc,3,3
3313aa06f,2,1
d680ddf5d,1,4
64f06dc3b,1,3
8a15669da,4,4
db8a8df8a,4,1
3ea49aa4f,4,0
cea2544a7,3,3
ddae7aede,2,2
ae52ea5c4,2,4
a1c1dbf8a,1,0
5971694db,1,1
dbabe4e51,4,0
355743336,1,0
355756bdc,4,4
184ea777b,3,3
36bb93372,4,0
596d784b2,2,3
f17d4ab32,4,1
d4f31b018,3,2
a68e8378d,3,3
163133ac9,1,3
11a993099,1,4
52e555a3a,1,3
b49c33f08,1,4
770eca5eb,4,2
9c4af0f83,3,3
daad5c208,2,2
ab41920c4,4,3
b82317efb,1,1
b1818e562,3,3
902624c4b,2,1
2a06a5244,3,3
e472219f1,3,0
74517d04f,3,4
7b8924342,1,0
603dbe569,1,2
f888d5f54,2,4
90204109f,1,2
f60ee7233,4,3
48432dfa0,4,1
3eb8ef7b3,4,1
21a56b530,1,0
c2ec1becc,4,0
a768123bd,4,3
f222ca167,3,1
577d15fea,3,3
1f72d4b56,1,2
f95db0cb5,2,1
426bb5e4c,2,2
e3749ff79,2,4
6561001c8,3,1
6cdc6cab4,3,4
5a3113fdd,1,3
64f5e2165,3,4
b310f969f,4,1
502d58dea,1,2
d0bf2b3bf,1,1
013527aeb,1,3
a009a2f0f,1,1
00af25fc0,2,2
b5b6b9398,4,2
bb5f471dd,2,1
c1f16a59a,1,3
6f1e6e8ed,3,3
9ce27322b,1,1
c58018973,3,0
189bb90dc,1,1
dd5797b7f,1,0
78b51f6a0,4,4
ca74b17a9,1,1
476b3dbe5,1,2
1b6d1b049,1,2
01ba86830,1,4
6f14bc8cd,1,3
e3427692e,1,2
9160fdb5f,4,2
a85457e16,2,0
2d441a71b,4,0
0ff50cbd5,3,2
a9772bfa3,2,2
7867f152c,1,0
23941ded4,3,0
69df3f618,1,1
efa71e34a,3,1
a6c9fd936,2,4
e418eb448,1,4
3335796f3,3,0
f06da7096,2,1
62dc0532f,2,1
239844635,4,3
ab94dbe57,3,0
e811cd880,4,1
4d2dec2f3,1,2
92935062a,3,4
cdb4a7a7d,1,3
25ef79825,1,1
8d5678b98,3,4
7a5091ca2,2,3
b67778d17,2,2
889ae00e3,4,2
865e968b4,3,3
ac813296c,3,1
a978a37e7,1,4
90ce48a71,2,2
9a1a1d801,2,2
5ee1c77a0,4,3
8dfc9cc69,3,1
404eb3b06,1,1
88c0e21d1,2,0
c82e4964c,3,0
2a5e70892,4,3
f6c14900d,3,0
6774f84e3,1,1
3d985e1bf,1,1
e2f39a17e,2,0
fadae6510,3,4
204ca9f14,2,2
607744326,4,1
e633386b0,4,2
1fecd2bab,2,0
0b4a33baa,3,4
086e528f0,4,0
015c353ce,3,1
c2deaf1e4,2,2
10e27da02,1,4
9945b5ac5,2,0
271bb0de8,2,4
8685a0b1c,1,2
73c4d95a2,2,1
7d1d0d496,3,4
eb8aeff64,3,1
f819c7b65,4,3
b08012e7f,2,0
44fff524f,4,4
5407c6e1a,3,3
e90137a54,4,4
91a4c6b77,4,0
e86af84c5,3,0
77d395a82,3,3
072ae6d9e,1,4
db77fdb46,4,4
5884b684d,1,0
761523328,1,0
8a7fcc8cd,3,3
215b68785,3,4
ecad98f44,2,1
6ea6cde88,3,3
035ff37c6,1,2
e935ae1d8,1,4
f6e56c908,4,2
0499e1ea8,2,1
03ea48efa,3,2
8aaff4d83,2,1
c026becc2,3,1
082838f84,3,3
b460a9761,1,1
4dff83c9f,3,3
628f11673,1,3
1b5e18242,2,4
0c5dbd29f,1,1
1398adca0,1,3
5ff1a0cae,2,3
279a5187c,1,2
5bd62c76f,1,0
bb74a9d58,3,2
243f7f43e,4,3
2962fc103,1,2
f84b22dae,3,2
4f279d30c,2,3
58a4768a6,3,2
22145fe75,1,0
1171c9a41,4,3
86e1089a3,2,4
4f8a564a2,3,4
bf8aa8f96,4,2
7a7835503,4,1
9f2948e8e,2,1
d4e6a9aab,1,2
894da0f10,3,4
cf7d3eec0,2,3
53ef098c0,1,4
244cca93e,3,3
9b1b9876d,3,1
2f4c6ada3,3,0
4a9793dfb,1,0
dde0775b8,3,3
ba2d4e877,2,3
0f366f264,2,1
f5170bc70,3,3
3bb5061e6,2,0
cf574d89c,3,1
319f3e6e7,4,4
078a26f06,4,2
db0875ffd,1,3
e3897d3cb,4,3
6a5c652b5,4,1
76024f2ed,2,0
f1d86e6ea,4,0
3be9dc4cd,4,2
b16c55a91,2,3
ffaa73202,3,1
252b8d395,4,4
406f92f52,3,3
0f796d3f9,1,3
4b378329b,3,1
189637f90,1,0
34dc86aae,1,1
2bf2c6260,3,1
1dc90fbb8,1,1
afe326f34,3,2
5c94ecc07,1,2
cea713af9,3,3
6cf098e3a,1,4
56e91b142,4,0
c8b38c65e,4,4
ae0076e01,1,4
ac1b33d79,1,0
3d8760efc,1,2
db05d2fb1,1,1
4068b452d,4,3
e4eccb132,1,1
569e2b299,4,2
34cedf9bb,1,2
f5b2c6fc0,2,2
45271caa8,2,1
14357e2ed,3,0
4c0de1708,2,1
aa0f2c425,2,0
d246be504,3,3
a58d8080b,3,2
cb5e73024,4,0
d3ebee32b,1,0
90b927fdd,3,0
5dbb2fd0b,3,4
4d6350e54,1,2
779d50e4f,2,2
2959602fc,1,3
2c5f2907a,2,0
cce8fa6c2,2,2
d168549f2,2,3
3ea3cf8d4,2,2
9fb0aedb7,2,0
ce0412bad,3,0
32eb3673a,1,3
a04923326,3,2
85ff0f493,2,2
8a1b27ab1,3,4
c0604b559,1,2
2b31f1be3,1,2
fe854f6a1,1,3
d31e4c6c8,4,2
4cfbb4616,1,4
c9cc0915c,3,3
fb9390214,2,0
610c05772,1,1
f7b67fd7f,1,0
e3a372f31,1,4
86c1be8f0,2,2
5c881b941,3,4
380eaa884,2,3
cc54b47b4,3,0
749afb385,3,0
a572b746b,2,4
6ef02d7e9,3,1
874e791f9,4,4
b178f36d1,4,1
0111f92ff,1,1
138c79a01,1,4
7bf5ab7bd,3,4
6f36088f5,3,3
3a8f89229,1,4
1bbadc050,4,0
572e98234,4,1
f31cebfd0,2,1
92db7f14c,1,0
fa0010ce5,4,4
8b9739cef,2,4
fc02869d9,4,2
91d230036,1,4
1e5aeb31d,2,2
77c9c2e64,2,0
fc43d7ddb,3,0
55b797c90,3,4
ff14c3dbe,3,3
fa2c37e6a,4,0
196b39897,4,1
dac60bd9c,2,2
3a93093cc,3,4
07218c870,3,2
eb21c0250,2,0
6295b5bc0,4,1
bcee746ce,2,0
9d82e4438,2,4
2625dcb50,2,2
75fc7829e,1,1
0936ce7b4,2,1
b6684c4b7,3,4
24ea0569a,1,4
0636650db,1,2
94f353c2f,4,4
cd067a495,3,0
6fef6e555,2,1
0637293ec,1,3
3b8b38508,3,4
249112486,4,0
cb8193d43,1,0
1d72ec242,3,4
0146f6d2c,1,2
230232e58,2,4
5aeba94a3,4,1
bfdd20655,2,3
2563127ad,4,4
958a86135,2,1
8f1bdc253,2,3
146d950bc,1,4
4effbea00,3,4
91697ee90,1,4
1a67ffb8b,1,2
20845a37b,4,1
c33220375,2,2
0977caea0,3,3
cc9c0e1e7,1,2
4dbcd1d36,2,2
e48598033,2,3
392df6910,3,3
4d7fd1ee8,3,4
bb6276b35,3,0
672ddf4a9,1,1
11960b9ed,3,3
a05674125,3,1
22d381889,3,0
907f77c78,3,1
a2a899dab,3,2
fca85f778,3,3
106e252d9,3,1
d4bc5b7ca,3,1
4baa2968b,2,4
4dad8252f,1,4
8a2998a32,3,1
a6593fb48,3,2
02c7d1b74,4,1
74b9e9fc0,4,2
6dbb13673,4,3
2a1bd7d28,4,3
dd36ab692,1,1
36ccd9729,3,1
7d4f585b5,1,2
694653d6a,2,3
6da53f587,1,2
e772235aa,2,0
c2490d2cf,2,0
3c2a1ed3b,1,0
15adc8d48,3,1
d04fbf327,1,2
0e49c7f19,1,2
918fab9e8,2,2
6a9d18d89,3,1
f85ae1408,4,2
af9279a3f,1,3
69d8727b7,1,0
6b6d2c65f,1,1
6be53d844,1,3
b672b7465,1,2
ee8c56246,4,0
9b515d697,1,3
b67261194,4,2
2c7a8ea18,2,1
9304f9f8b,2,4
f5a34370d,4,1
4084b0a93,4,1
90592e40c,2,4
dfb59bbe9,4,2
6dcb51c02,2,4
0b57ed86a,2,3
99558ec92,2,0
72bb30805,4,0
48f8d1d90,2,3
2edce7d92,1,3
7986a1870,2,2
37f8a39c4,4,0
d6cfa5d4b,3,3
3d7204289,2,1
7dcd7351d,2,3
a892f5fd3,4,2
bd763ab11,1,1
3991dd72d,2,2
ba5526238,3,2
5f8d00436,3,0
eb8adeef1,1,1
9ab7e48e8,2,0
4a8ac8bff,4,0
451d64f26,2,0
f8c6ed1a5,4,4
3c778df64,4,1
fa9df3011,1,3
5145f87a0,3,3
35296e056,3,4
fe0e76ddf,1,0
f91147e5f,4,4
26bba34a6,4,0
fc229a9d7,3,4
e17f6ac56,3,0
f72d7a939,1,0
92d5ac408,2,0
dbe30d86f,3,4
59cf08ff3,3,0
605eca728,1,0
9c7476c25,1,1
01802debf,3,3
25f6db0fd,2,1
c30f7cde0,2,1
cd4624a1a,1,0
4082acebb,4,0
e11190906,4,3
e1e58cd50,2,3
0a4fc94e5,2,0
7fbd06366,1,4
7aefa7eeb,2,2
65b05f438,1,0
992feb0f1,2,0
567c1ab71,1,0
59ee91cf8,1,3
35a62a8b1,4,2
ec0316213,4,4
c92256e41,2,1
9e046289f,3,3
ebd3ef2f9,3,3
9e6abcf6c,2,4
813658b4b,1,0
58fe1756c,2,3
ee9ba4990,2,4
770f24682,4,4
fdb03c163,3,3
98c17f102,2,2
5e4154870,1,2
a5f6e77bf,4,3
7d7fddaed,1,4
0532bf9d3,2,3
93ccba02b,3,4
0a6b9433e,2,4
6d84d3a2f,4,1
3e0ce6020,1,3
3d9346cfb,4,1
3bb43df82,3,0
5c82c5903,4,3
d005caf41,2,1
fa18941f4,2,4
a30803552,4,4
8648922dd,4,4
73a2be705,2,1
1877d9a0d,3,4
087804d85,1,2
9167921b2,4,1
2b82af067,4,4
93cfea76a,4,0
e64404196,2,2
e267af6d8,2,0
403aa5c4b,2,2
d2dd62cf2,2,1
4552e7972,1,1
e910d17de,1,0
cb9527612,3,2
ba8d53f1e,4,4
3f03da51e,1,1
0c3ce1826,2,4
0d4b69793,2,4
f310c42f2,4,4
d9c0e3284,2,1
7cbe52a0f,1,4
11f062cb4,4,3
de2460808,1,3
37fb97f8b,2,3
c92cdf20c,3,4
