PetID,nlp_proba_1,nlp_proba_2,nlp_proba_3,nlp_proba_4,nlp_pred
73b5c37dd,0.14399604,0.15936105,0.4690373,0.22760557,3
cd81fa60a,0.25493392,0.2132404,0.15930273,0.37252295,4
c362cc3cd,0.46271417,0.22550453,0.062951885,0.24882936,1
270461683,0.31393734,0.2777632,0.1506388,0.25766066,1
a6bc8d1a6,0.10821115,0.14217646,0.10983382,0.6397785,4
94d65e361,0.06882566,0.0756293,0.024207901,0.8313372,4
28e14ee81,0.052831866,0.30977654,0.43494174,0.20244987,3
e4e128c70,0.3602926,0.26606393,0.11206309,0.2615804,1
7b25498d6,0.04118252,0.4928389,0.24466984,0.22130877,2
9296c9064,0.47237745,0.17512509,0.26755035,0.084947184,1
b129e668c,0.040048245,0.1220857,0.14357752,0.69428855,4
9ee7776db,0.06725551,0.58099943,0.34716174,0.004583331,2
c0a4d02cc,0.26579693,0.44081745,0.083495416,0.20989025,2
4040a04bb,0.3688158,0.3629464,0.112236954,0.1560009,1
0fb548aac,0.178686,0.34325227,0.46739024,0.010671517,3
3697f94e1,0.01652371,0.18489547,0.33693328,0.4616475,4
b586e1ea4,0.055164784,0.2622865,0.57079655,0.11175218,3
00a1f270a,0.25990003,0.23641351,0.12893213,0.37475437,4
3eaa698d3,0.27641723,0.20237672,0.07856287,0.44264314,4
f86c83084,0.088575825,0.6219547,0.20257375,0.08689578,2
1c9a90078,0.31412813,0.21575941,0.2184095,0.25170296,1
9fab4e65f,0.2439018,0.38820976,0.27501017,0.09287825,2
e128e9022,0.3126412,0.5245422,0.085425444,0.077391125,2
b43155295,0.68736744,0.09168593,0.08802303,0.13292359,1
6c1fa0fdb,0.05018212,0.014120406,0.057887323,0.8778101,4
71eac2c5e,0.0064770663,0.026066644,0.1004545,0.8670018,4
6b3614a92,0.05811108,0.15875456,0.67608523,0.107049145,3
b24b7d23e,0.40440255,0.17041339,0.06666902,0.35851505,1
45afc38e4,0.3997845,0.24078502,0.07304602,0.28638446,1
886debfe8,0.29274568,0.36206883,0.1826671,0.16251835,2
511b4a044,0.0015717198,0.06013647,0.92906874,0.009223117,3
c0fe34d97,0.29335526,0.46765807,0.16365859,0.07532814,2
fc7f7797c,0.014207812,0.9750435,0.010430862,0.00031791726,2
0b942f000,0.38229734,0.1380474,0.101363316,0.378292,1
d042e55ce,0.12380017,0.59596926,0.07760317,0.2026274,2
6cb63297c,0.048222158,0.52570283,0.34808198,0.077993,2
e4efae0f1,0.21225342,0.14535102,0.03982517,0.6025704,4
bdffad31f,0.065808214,0.5303283,0.38152444,0.022339081,2
ce0294cec,0.18074934,0.115996875,0.14427741,0.55897635,4
ffbc3eaaf,0.26365125,0.12184721,0.028797043,0.5857045,4
b165fe8b1,0.0754124,0.17387845,0.35723555,0.39347365,4
4a02b467d,0.96027666,0.036509063,0.001603362,0.0016109182,1
1c7619fdc,0.012458555,0.08073348,0.12997831,0.77682966,4
2da9b0c2c,0.12827481,0.604032,0.015171357,0.25252178,2
16e922149,0.33116227,0.18137485,0.12842198,0.3590409,4
c1917c88e,0.0062256902,0.68668103,0.2885457,0.018547665,2
f3082fa97,0.24472547,0.23715864,0.48114362,0.036972217,3
132a28bc9,0.30388686,0.565581,0.07321959,0.05731256,2
b9dd5cfcf,0.36390436,0.4549669,0.16274458,0.018384166,2
39ef18e70,0.0015896515,0.9942688,0.0038793406,0.00026217158,2
7b1c82382,0.055337496,0.18820284,0.26746058,0.488999,4
b8fda5b3b,0.05489665,0.10564298,0.10637892,0.73308146,4
8834ac7da,0.32150868,0.2203978,0.11991347,0.33818,4
7caa6d216,0.4313237,0.4176019,0.07359689,0.07747754,1
c552e255a,0.017846452,0.33121404,0.6284977,0.022441782,3
e748f52b7,0.026252989,0.6678519,0.2975376,0.008357509,2
c53fb8a18,0.015366327,0.8294013,0.13003647,0.025195792,2
428877021,0.17565978,0.64688414,0.08079948,0.09665663,2
c3e1f5f86,0.2972019,0.44094712,0.25189182,0.0099591045,2
9ac089108,0.2686898,0.21332265,0.13898331,0.37900424,4
a0490612e,0.32395616,0.5632656,0.105528735,0.007249461,2
660cd67ed,0.04521985,0.019773731,0.014746807,0.9202596,4
ea02306b2,0.1557505,0.11341603,0.06694094,0.66389257,4
f8213a645,0.30517653,0.40782893,0.10097028,0.18602428,2
ef4059fae,0.00038339864,0.039059266,0.95929456,0.0012627168,3
9e6d5d0df,0.03989884,0.05666794,0.07884079,0.8245924,4
3f2a40f0a,0.03484328,0.24003279,0.19979483,0.52532905,4
20e4dbf48,0.14993884,0.21359271,0.40063798,0.23583044,3
5b72e14bf,0.1336091,0.30644074,0.5353297,0.024620522,3
9c6fdbcb4,0.21503536,0.11946808,0.01848954,0.647007,4
fe481f81c,0.025569191,0.034475777,0.013517522,0.9264375,4
dc76a1735,0.02378883,0.016355067,0.08242058,0.87743556,4
fc93d7cc9,0.043917306,0.20224053,0.54498756,0.2088546,3
27eedd440,0.030305963,0.8657573,0.07756408,0.026372658,2
802b1f331,0.5618548,0.22940671,0.19222307,0.01651539,1
21ae91701,0.07110702,0.69997954,0.2236499,0.005263603,2
4a8caef08,0.112919964,0.33058497,0.3530952,0.20339984,3
bdfe6125d,0.11916933,0.2904172,0.15208322,0.43833023,4
417c109aa,0.053790152,0.19452131,0.068128124,0.68356043,4
865619d53,0.014721715,0.048898425,0.09732251,0.8390573,4
4168bfd52,0.020178452,0.15210603,0.81923753,0.008478004,3
b02fcb74b,0.35020086,0.31772223,0.09869155,0.23338538,1
5ddfaab43,0.88222694,0.093085654,0.021320593,0.0033668075,1
87fadb3df,0.071175955,0.04580871,0.06867725,0.8143381,4
3f3e1f288,0.022863057,0.31441608,0.6597717,0.002949168,3
6ac437438,0.5833783,0.35117644,0.06382576,0.0016194762,1
b8f94e1ff,0.27156204,0.1755866,0.06818727,0.48466405,4
5c1fa6bd2,0.004258273,0.00523163,0.03938129,0.95112884,4
bf537cdb3,0.107641056,0.18657096,0.09453335,0.61125463,4
eb8baed62,0.11557285,0.7821405,0.07056202,0.031724654,2
01231c438,0.17788826,0.35805845,0.32905436,0.13499895,2
5bb802fa1,0.33999515,0.3216678,0.08640941,0.25192764,1
30f92e1ab,0.104848176,0.20238224,0.08225467,0.61051494,4
2ab616a68,0.03731767,0.93936914,0.022902306,0.0004108777,2
10554e146,0.13551423,0.5620813,0.28476998,0.017634455,2
59b6102ba,0.036232695,0.9563963,0.0071979803,0.00017302514,2
f7b533990,0.093584836,0.24926943,0.49226418,0.16488151,3
e31e27ce7,0.3410823,0.247223,0.15270138,0.25899327,1
a3a0fa212,0.0024390481,0.010930096,0.012813936,0.9738168,4
5eee1e783,0.1850006,0.18082888,0.305978,0.32819253,4
2bf834f39,0.27139303,0.44023475,0.20037721,0.087995,2
fe2cc3feb,0.09708177,0.730468,0.16160664,0.010843627,2
1499fbe78,0.016571792,0.97750276,0.005836885,8.8583714e-05,2
c3deb0697,0.31340346,0.38878125,0.07134094,0.22647431,2
bde802b84,0.0024481495,0.0036471651,0.02150816,0.9723965,4
bbf3097d0,0.42056352,0.37582558,0.08487177,0.11873914,1
bed675184,0.4942376,0.3706814,0.12690355,0.008177373,1
62d911513,0.34983236,0.2511316,0.078082636,0.32095346,1
c19e8ac4d,0.24119589,0.32283518,0.20057896,0.23538998,2
19cf5ba9d,0.13172735,0.81731015,0.044072624,0.0068899146,2
d4d84523a,0.51742226,0.20526753,0.13018295,0.14712727,1
0ba16b529,0.09252782,0.72780085,0.15341544,0.026255896,2
6d1e4b433,0.38766006,0.20741203,0.11085378,0.29407412,1
8445b97aa,0.19819577,0.37653732,0.19652447,0.22874245,2
854edf08f,0.27439162,0.6286409,0.08087098,0.016096532,2
0f6488260,0.26043606,0.335226,0.09146765,0.31287026,2
514319114,0.31386033,0.37478963,0.0933987,0.21795133,2
6c399cb06,0.4323643,0.296388,0.16956732,0.10168034,1
ccd3e236f,0.080984764,0.7653437,0.14883295,0.004838558,2
3afb76273,0.019963298,0.17898016,0.4432238,0.35783273,3
53a451386,0.0008325661,0.108379066,0.890525,0.00026333067,3
a9bc357f0,0.0489823,0.08700579,0.09060181,0.77341,4
4347c35e5,0.048452023,0.8228451,0.06543719,0.06326568,2
bd74f5ce8,0.07659222,0.1067001,0.13015679,0.68655086,4
52ec30101,0.30526638,0.39913064,0.13349734,0.1621056,2
e2fbb0332,0.039498396,0.790549,0.10536722,0.06458541,2
8d25867cb,0.12245504,0.2681501,0.21202564,0.39736927,4
9aa0e02ef,0.3628291,0.55270255,0.08312535,0.001343037,2
10eaafcd9,0.060754046,0.2800256,0.45153257,0.2076878,3
ed390241b,0.46241844,0.4687026,0.063280426,0.005598484,2
e69df38b4,0.38139057,0.2854551,0.19699414,0.13616014,1
bb2cbdb23,0.008963998,0.10210287,0.8016898,0.08724333,3
6c17339fe,0.08619951,0.026293734,0.096310124,0.7911966,4
f1b4a123f,0.019664492,0.21086541,0.6942353,0.07523477,3
81ecf4cda,0.6348039,0.2145766,0.06480667,0.0858128,1
1c0aa9866,0.534507,0.380982,0.057029925,0.02748109,1
d3ef2ebef,0.062421646,0.065453365,0.07736162,0.7947633,4
ab4407477,0.007565787,0.021169007,0.013065665,0.95819956,4
211b0aa56,0.04189583,0.46014872,0.34285843,0.15509702,2
c1a9d98fb,0.05505566,0.8355794,0.06873289,0.040631995,2
2ca38a180,0.2165465,0.645748,0.12661524,0.011090155,2
af4483325,0.42283583,0.32453084,0.08294024,0.16969304,1
2fe1eb7b8,0.020693688,0.01908899,0.0073089222,0.9529083,4
4c9f111f1,0.01580905,0.05831992,0.018145,0.90772605,4
a7554fc9e,0.07864521,0.010356748,0.012465822,0.89853215,4
ac49bdbdd,0.02000873,0.9705852,0.008608607,0.0007974783,2
168f1c6e9,0.25305197,0.39436674,0.15462123,0.19796003,2
1945e2783,0.7477714,0.19886379,0.03321858,0.020146225,1
88a5b8318,0.01250733,0.008421423,0.010275941,0.96879536,4
2148c2ef6,0.21129976,0.44963235,0.14222674,0.1968412,2
1e0be9e49,0.3169288,0.36019102,0.0966247,0.22625552,2
a2ee6f2da,0.0014232328,0.79696846,0.19321428,0.0083940085,2
afdc5f01d,0.021266289,0.04504159,0.8242759,0.10941624,3
5548fa6f4,0.013703958,0.5262857,0.05042196,0.40958837,2
52ffdc6c2,0.13255875,0.11856829,0.1475305,0.6013425,4
cc607ef5c,0.104535736,0.066755235,0.11123915,0.7174699,4
55c827f51,0.035671033,0.47389197,0.45162803,0.038808953,2
f810c2cae,0.05139703,0.8933919,0.05195433,0.0032567114,2
6366b7f4a,0.18297295,0.17652303,0.08005142,0.5604526,4
a79e1889c,0.1498225,0.14753632,0.1890046,0.5136365,4
3d13aab91,0.44612506,0.38526213,0.11842045,0.050192393,1
0bcb2c2b5,0.0007764258,0.8334502,0.15969768,0.006075634,2
1238ed024,0.03093203,0.024723275,0.048178688,0.896166,4
49f6a8909,0.011165409,0.007288128,0.009602772,0.9719437,4
ce18c7a4b,0.17496021,0.5817909,0.18755946,0.055689465,2
cc4670dac,0.39934787,0.44483322,0.12420931,0.031609543,2
13264f4f4,0.5871247,0.27751595,0.09009725,0.045262076,1
dbba10f87,0.060319025,0.7265664,0.20543878,0.0076757353,2
fe056693f,0.02810707,0.06963323,0.14962095,0.75263876,4
4140b3b5a,0.77737886,0.104606554,0.108568475,0.009446112,1
5730742ae,0.22385633,0.32838187,0.23351018,0.21425158,2
b932b3915,0.11947712,0.50150645,0.35400906,0.025007308,2
4ff447944,0.025313478,0.2639965,0.61031556,0.10037444,3
d0b9282c8,0.13800134,0.062177483,0.009626945,0.7901942,4
e297b5ede,0.06685358,0.448211,0.41899186,0.06594357,2
1c67c5f4c,0.26298386,0.01508594,0.010475799,0.7114544,4
d5ee02201,0.013197758,0.82960886,0.13784197,0.01935149,2
166092e21,0.052328046,0.84807426,0.06576337,0.033834264,2
36e02d379,0.10831326,0.044002563,0.023214312,0.82446986,4
07877aea7,0.0039612027,0.16083634,0.63234013,0.20286228,3
619dcb4e6,0.20765164,0.33169806,0.22839159,0.23225877,2
edba94b45,0.26777574,0.23303044,0.15326424,0.3459295,4
0f4291ce6,0.00056207716,0.3235786,0.6741078,0.0017515806,3
c32940f0f,0.004373127,0.6901416,0.29005682,0.015428393,2
b0f2a1939,0.20166361,0.35824043,0.29545003,0.14464597,2
97a80f8b3,0.010049058,0.09428309,0.89211345,0.0035544024,3
467faacc0,0.43412915,0.24508555,0.099670306,0.22111507,1
cd1e7ec9d,0.17384054,0.31665817,0.109147996,0.4003533,4
54224dada,0.016378002,0.023811167,0.073312074,0.88649875,4
90e582b0c,0.3054899,0.112236395,0.49314287,0.08913081,3
e5e06c8dd,0.08065333,0.3795547,0.3791864,0.16060556,2
08fb442fa,0.68384147,0.18514787,0.06987576,0.061134957,1
b652b7241,0.43134665,0.4648953,0.073367044,0.030390944,2
4325e9930,0.07935962,0.8491565,0.06296204,0.0085218325,2
7f33563b9,0.050479244,0.048018456,0.020113429,0.88138884,4
8cc02d983,0.00082867895,0.44549263,0.5527628,0.0009158759,3
df6f884c0,0.5312831,0.11973367,0.05619744,0.2927858,1
07914c759,0.17003503,0.20507567,0.22083691,0.40405238,4
e2db9e1eb,0.28582698,0.2856335,0.15863098,0.26990852,1
b9f90bdfe,0.10340186,0.11213033,0.13675974,0.64770806,4
7559336dc,0.0077236793,0.009671075,0.013104921,0.9695003,4
9550556bf,0.1487049,0.26504448,0.28419834,0.30205223,4
c36943627,0.114109054,0.11519583,0.31824258,0.45245257,4
6029e0ed0,0.05864646,0.13331647,0.103911355,0.7041257,4
4bdc7be69,0.06453376,0.67265415,0.25857604,0.0042360085,2
9c76163ca,0.05065664,0.15296328,0.23037279,0.5660073,4
955e7c5cf,0.024343373,0.032682262,0.056300845,0.8866735,4
11543e9ce,0.32242647,0.48741838,0.1478879,0.04226725,2
9a591a8d9,0.038386803,0.08938757,0.12853454,0.7436911,4
f8204bf7c,0.25371584,0.39830425,0.113549784,0.23443018,2
4df43033d,0.17178194,0.19838423,0.08798418,0.5418497,4
db745332f,0.1300058,0.15395255,0.18688318,0.52915853,4
7d3dd49c5,0.013142103,0.00914651,0.013196693,0.9645147,4
775d4b52e,0.01441307,0.010508716,0.013917288,0.96116096,4
a8f2a5210,0.009655874,0.01260927,0.0063757007,0.97135913,4
2def0a43e,0.038557682,0.8773905,0.06463378,0.019418038,2
da34209ec,0.031878028,0.70549613,0.24540861,0.017217208,2
282678629,0.010123173,0.24753115,0.082062796,0.66028285,4
04bad9310,0.0069858925,0.4035166,0.5680866,0.021410879,3
34d5748f7,0.029321002,0.32359812,0.2926887,0.35439223,4
e0dc745da,0.23773274,0.5497362,0.18709616,0.025434887,2
ee0eff05e,0.60724884,0.23902355,0.066408776,0.08731889,1
7cbad35f9,0.21771728,0.41401967,0.22934778,0.13891536,2
ff832cb7e,0.021959608,0.013835197,0.032843783,0.9313615,4
b52b8d946,0.026240258,0.026317477,0.028366787,0.9190754,4
072bb91b4,0.21463703,0.1652444,0.11029118,0.5098274,4
9295d02bd,0.6818319,0.24560775,0.058665816,0.0138945095,1
73066f6ff,0.017333413,0.021761574,0.036812976,0.9240921,4
5daea1779,0.04646034,0.6671143,0.26126635,0.025158923,2
29fd25bc8,0.55443347,0.33598098,0.08846841,0.021117158,1
70aeba909,0.042854916,0.24956188,0.6342429,0.07334036,3
5e6a7ea61,0.02098916,0.45928717,0.40693486,0.11278887,2
bb2c896c5,0.055246007,0.06451614,0.068025544,0.8122123,4
eba013abc,0.22966169,0.28999954,0.4597768,0.020561973,3
7023f6b45,0.34506896,0.44642377,0.20085548,0.007651725,2
060d1de98,0.11793148,0.06932073,0.13663906,0.6761087,4
b49012dd4,0.271746,0.26185948,0.4332465,0.033148035,3
f4ed1a08e,0.1701793,0.26809675,0.29643628,0.2652877,3
0e12b9baa,0.04548402,0.023205895,0.086132474,0.8451776,4
fb9833d4b,0.34150568,0.3457356,0.15677547,0.15598327,2
a63f6c6a1,0.15363076,0.37110445,0.20873941,0.26652542,2
7bead49ed,0.37196964,0.24331829,0.08969661,0.29501545,1
acd81a109,0.26034936,0.35703325,0.087079935,0.29553744,2
628a224b2,0.0034561027,0.0719472,0.3589622,0.5656345,4
d61dd6a6b,0.009950541,0.63525265,0.30269358,0.052103207,2
b0ad07cfc,0.09478903,0.3499122,0.4041423,0.15115647,3
017d966eb,0.31960806,0.18516335,0.09406097,0.40116757,4
7b84a3913,0.31902087,0.20399031,0.08645562,0.39053315,4
c763886a6,0.012845205,0.031359833,0.73182726,0.22396769,3
9d4f21d40,0.2096347,0.1584909,0.19403085,0.43784356,4
f288b4919,0.21959065,0.4310806,0.22067598,0.12865281,2
81fddeac7,0.040262893,0.016108803,0.114799514,0.82882875,4
769d800fa,0.65973985,0.2352117,0.09461964,0.0104288375,1
e1c5d6ba9,0.006411436,0.8475074,0.13870823,0.0073728915,2
8f38dbd18,0.06917537,0.53918767,0.38975924,0.0018777286,2
7a7f8a828,0.16113326,0.7701991,0.06267025,0.005997407,2
beea1e1dd,0.052438997,0.448218,0.49158564,0.00775742,3
cf357f057,0.2210372,0.27724308,0.07476965,0.4269501,4
fee0b4da6,0.0981533,0.6587237,0.16826522,0.07485771,2
809ca8efd,0.15144359,0.12321768,0.376189,0.34914982,3
a996f1370,0.4815423,0.28473026,0.14833112,0.08539635,1
9804a7d82,0.9231775,0.060646,0.002619035,0.013557527,1
ae58f28bc,0.112951435,0.815286,0.047524855,0.02423779,2
c9c023b3e,0.012691746,0.014945891,0.026172988,0.9461894,4
5f1a700fd,0.34618807,0.2663698,0.12136659,0.2660755,1
bf9fe33d0,0.03216607,0.04948535,0.0544353,0.86391336,4
47caf7ad1,0.17523138,0.22361438,0.09380359,0.5073506,4
d1a11cf42,0.100160204,0.31112334,0.028326241,0.5603902,4
248c027cb,0.31743044,0.26036417,0.1496138,0.27259156,1
ac6adc2e4,0.271746,0.26185948,0.4332465,0.033148035,3
983879402,0.25127494,0.42827588,0.09787607,0.22257309,2
cbfaa79cb,0.0050735003,0.057233706,0.10591748,0.83177525,4
7811bdd84,0.0022372957,0.8550409,0.13645768,0.0062641795,2
042dfb970,0.37470448,0.35518363,0.117283605,0.15282835,1
7494b6aa9,0.17699486,0.77645797,0.040086545,0.0064606727,2
ce9d5fb9f,0.34469163,0.35026503,0.09213235,0.21291098,2
03c49f5aa,0.4153672,0.17233828,0.06524367,0.34705088,1
423c5b45f,0.0023303395,0.001617135,0.003527817,0.9925247,4
2260ef0a0,0.5409946,0.31841776,0.10442165,0.036165938,1
05d8b5a9d,0.2603685,0.6169165,0.04340754,0.07930748,2
7ecd54695,0.21349569,0.19525051,0.09715437,0.49409944,4
9726ab93e,0.38846427,0.43959254,0.14354195,0.02840126,2
bd331b74e,0.08713904,0.7277563,0.15423092,0.030873664,2
5e7db4c54,0.19303301,0.15809725,0.49544272,0.15342702,3
ab0bb2f5a,0.025325153,0.007825136,0.09330808,0.87354165,4
a61776aba,0.01910038,0.21984307,0.6844187,0.07663784,3
1b7d01262,0.005700762,0.016520167,0.020670686,0.9571084,4
a76fa694e,0.12463575,0.16033559,0.13352092,0.5815077,4
79a9a7b05,0.035192948,0.48888594,0.47100994,0.0049111913,2
1a1283447,0.73927265,0.22464454,0.005558265,0.030524546,1
85332d295,0.22489958,0.5925887,0.16334277,0.019168852,2
b2a23ac85,0.0133091,0.6050326,0.33754894,0.044109274,2
2ef8bed36,0.0036472091,0.95105594,0.04132052,0.003976401,2
0910c13a3,0.13070515,0.5238166,0.30378783,0.04169043,2
949fbd095,0.0432263,0.019860683,0.22282992,0.7140831,4
2d7a45689,0.9533626,0.010980375,0.017070694,0.018586362,1
9427b3749,0.40822154,0.359188,0.14074099,0.091849506,1
ccb7df174,0.024827797,0.22908768,0.26805055,0.47803396,4
68e6f19f5,0.037844587,0.78600216,0.17141652,0.0047367895,2
e5164d828,0.094472624,0.5460852,0.32298842,0.036453776,2
a56d6eceb,0.6556457,0.33373767,0.0090981955,0.0015184765,1
577c72b39,0.6991505,0.088819176,0.07064221,0.14138809,1
b1be2a9e8,0.14607319,0.25496247,0.20015855,0.3988058,4
2e65d72c2,0.16273631,0.6587167,0.14211547,0.036431495,2
b06c1ad30,0.040555276,0.10348023,0.5370547,0.31890976,3
5ed271e0d,0.2088469,0.14751264,0.23347056,0.4101699,4
eb4c66e7a,0.043376602,0.24719644,0.64526653,0.064160466,3
6648175ff,0.19416098,0.2195663,0.15435761,0.43191513,4
ab4b4681b,0.12609199,0.5364118,0.029547911,0.30794826,2
bfcbca117,0.4438711,0.18174681,0.06908294,0.3052992,1
41ee53918,0.35773143,0.39173043,0.15665154,0.09388665,2
d1a67cee6,0.09503374,0.093676865,0.18752688,0.62376255,4
3e26edfa8,0.057088822,0.34112695,0.11530814,0.48647615,4
3af14a63c,0.011396871,0.14698595,0.120924145,0.720693,4
6198e214e,0.3827725,0.31466126,0.1473823,0.15518399,1
43b6e3f2a,0.099802226,0.519693,0.13771988,0.24278483,2
bf1762a3a,0.01914235,0.03586452,0.032288574,0.91270465,4
e1dcf0e9e,0.046340507,0.5838605,0.20181072,0.16798829,2
2dea0707b,0.0074113077,0.005416074,0.005930061,0.98124254,4
9d0406864,0.4772351,0.23248094,0.096707806,0.19357607,1
6333963fe,0.0062681627,0.008421633,0.012623696,0.9726865,4
4d101a0c3,0.49039268,0.16028544,0.07996675,0.26935512,1
d3b017517,0.14842202,0.53137153,0.29743245,0.022773944,2
504e4ec84,0.013110251,0.02524296,0.052648455,0.90899837,4
96477b249,0.15212846,0.34894451,0.31534195,0.1835851,2
b822d0566,0.10446978,0.32143912,0.2791381,0.29495293,2
0850d4334,0.067999505,0.038537644,0.02896006,0.8645027,4
b543331f4,0.012940778,0.10257997,0.8800526,0.0044265585,3
c0b1f82b1,0.04739142,0.71801347,0.105022795,0.12957238,2
e13488562,0.05312068,0.35167113,0.56587875,0.029329473,3
25079d00a,0.019630732,0.037861735,0.025101582,0.91740596,4
46b9595d0,0.06152119,0.124560595,0.091963924,0.7219543,4
13e385580,0.12929899,0.18874367,0.16116138,0.52079594,4
ae3a99b36,0.21467146,0.24972843,0.15158987,0.38401023,4
523aeba08,0.6046657,0.28742173,0.073092386,0.034820173,1
982c6aa5b,0.5531406,0.31915513,0.07586407,0.051840235,1
133a0db2c,0.30072087,0.33880797,0.09798548,0.26248568,2
160e267f4,0.77552336,0.20125066,0.017760016,0.0054659774,1
48cd2ebaa,0.04133768,0.39795136,0.55061054,0.010100396,3
26cd1c2ee,0.011524595,0.04063508,0.6998422,0.24799809,3
2b1582f99,0.031982973,0.106055185,0.12059702,0.7413648,4
9a0db11a9,0.17467338,0.48055342,0.32045817,0.02431503,2
48dd9f35f,0.18340787,0.59093094,0.0771476,0.14851363,2
694cc5569,0.31199855,0.4869871,0.19922045,0.0017938263,2
1effd827e,0.0065519046,0.9019393,0.08973003,0.001778795,2
10337747f,0.057494428,0.87110794,0.03185888,0.03953873,2
370d9c1ba,0.009220704,0.009066106,0.028780375,0.9529329,4
4a6fea502,0.017370874,0.8784928,0.09180969,0.012326661,2
42ea4ccd8,0.017874507,0.95093626,0.025637817,0.0055515324,2
796cc971d,0.076812275,0.38215348,0.32949844,0.21153577,2
ec0fd1a7e,0.3100613,0.36118114,0.113103256,0.21565439,2
a09008d49,0.060837895,0.106246434,0.07734882,0.75556684,4
5f9a836f8,0.010821985,0.00823356,0.011176048,0.96976846,4
c3f2f166d,0.07350959,0.060619984,0.023738666,0.8421318,4
35b9530a6,0.32582554,0.4216087,0.17242283,0.08014291,2
3a7d3c17e,0.21059504,0.23936957,0.23827097,0.3117644,4
9252b5dc8,0.2204282,0.06640996,0.10691681,0.60624504,4
ff2cf88a0,0.02443046,0.015559951,0.06945262,0.890557,4
f4060848e,0.00727708,0.0035944695,0.013074333,0.9760542,4
392caeaed,0.020457985,0.16563798,0.8032075,0.010696445,3
09f31b13e,0.027567877,0.042739943,0.016232243,0.91345996,4
51d815775,0.8120636,0.15978567,0.025659928,0.0024907794,1
1eb8a0278,0.31935,0.36842674,0.16642074,0.14580257,2
ffd506899,0.012375539,0.8134287,0.15469301,0.019502712,2
fb999f812,0.14560705,0.4971182,0.21345744,0.14381732,2
343962804,0.043358833,0.45089203,0.48985243,0.015896719,3
3c1cc2c24,0.0036989676,0.038402714,0.81224483,0.14565349,3
57f2482cc,0.3684303,0.24385875,0.09341159,0.2942994,1
a6416e28a,0.10984313,0.7815917,0.104366384,0.004198815,2
b28de653f,0.22572051,0.30610937,0.1326263,0.33554384,4
213cf987d,0.28789207,0.3263063,0.14750816,0.2382935,2
b42873eb7,0.011165409,0.007288128,0.009602772,0.9719437,4
983160271,0.42781228,0.3551693,0.15089901,0.066119395,1
846e720dc,0.41990724,0.20105305,0.14041087,0.23862883,1
412b8d565,0.093802996,0.63546467,0.14360397,0.12712844,2
28b64c198,0.07321484,0.81728864,0.10482856,0.0046679415,2
2af9db4dc,0.059266802,0.035861928,0.07712491,0.82774633,4
8d6f10684,0.02577602,0.13808599,0.096433766,0.7397042,4
1683f03de,0.160848,0.6442908,0.19112758,0.0037336086,2
53549acd2,0.09614463,0.12640828,0.061646245,0.7158008,4
a809464ca,0.07158447,0.31741637,0.55119854,0.05980069,3
